business_id,name,categories,avg_stars
2LNnIARy-lGmrlEMZSxZ1w,Great Buns Bakery,"Bakeries, Sandwiches, Restaurants, Food, Desserts",4.5
Y91-sIlVyH6v4YM6sTINAw,El Pollo Loco,"Mexican, Fast Food, Restaurants",2.5
CoyeXg8FBsS_d20QzNIy-A,Makers & Finders Coffee,"Breakfast & Brunch, Coffee & Tea, Latin American, Food, Restaurants, Cafes",4.5
lsMvf-DxBO3As2KgLHtbFw,Applebee's Grill + Bar,"Nightlife, Steakhouses, Sports Bars, Bars, Burgers, American (Traditional), Restaurants",3.0
SwrRrGM-clSCBqC9aZJ1KQ,McCall's Heartland Grill,"Steakhouses, Restaurants, Nightlife, Bars, American (Traditional), Seafood",4.0
Q-HDnjHCywb65thAB-f0nw,Grand China,"Restaurants, Chinese",3.0
d_L-rfS1vT3JMzgCUGtiow,Border Grill,"Tapas/Small Plates, Mexican, Restaurants, Breakfast & Brunch",4.0
LRpFWbovjUShlvCKQOS-Ng,Yui Edomae Sushi,"Sushi Bars, Restaurants, Japanese",4.5
udh__7erx4PuM5quw8zuVg,Istanbul Mediterranean,"Halal, Mediterranean, Restaurants, Turkish",4.0
6Vyp-9i1jzwK_bvisuPJpQ,Lobster ME,"Restaurants, Seafood",3.5
CdxWhFBtjl0LBqlQEfxX8A,Pronto by Giada,"Food, Bakeries, Restaurants, Coffee & Tea, Sandwiches, Salad",3.5
azIZRqX_1qbp0_6GKSgSAA,Japonais,"Asian Fusion, Japanese, Sushi Bars, Restaurants",3.5
YPTR9EI2w75WeuCnS_JJXw,Grand Bazaar Shops,"Pubs, Nightlife, Restaurants, Wholesalers, Professional Services, Shopping Centers, Bars, Shopping",3.0
8JxhnIJyOOR4qpqhRr0eiw,Carl's Jr,"Burgers, Fast Food, Restaurants",2.5
meIoY_9NhN8ttxL7ZcpEYQ,Burger King,"Restaurants, American (Traditional), Burgers, Fast Food",2.5
yo8yB3hdqvbvj8huzXpKWQ,Polaris Street Cafe,"Mexican, Tex-Mex, Restaurants, Breakfast & Brunch",4.5
HUWLnKD5LSZY134amUO2Rg,New York Pizza & Pasta,"Restaurants, Italian, Pizza",4.0
ZjBxTDmt78bLEN5-5SfPIA,Rivas Mexican Grill,"Restaurants, Mexican",3.5
BORPULADzZV6_LJZzcsywQ,PBR Rock Bar & Grill,"American (New), Bars, American (Traditional), Breakfast & Brunch, Nightlife, Restaurants",3.0
h-vvpbPlzrR2KrjVvqBMrA,Jackpot Bar & Grill,"Restaurants, Food, Event Planning & Services, Venues & Event Spaces, Karaoke, Sports Bars, Nightlife, American (Traditional), Bars, Party & Event Planning, Breweries",4.0
prIta4agQiDpUQVY3MliFA,Chef @ Your Home,"Event Planning & Services, Caterers, Personal Chefs, Restaurants",5.0
SqVIolLCBmQYyKeai3pCTg,McDonald's,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants",1.5
rI1wtjri4NhO3V-hCsMCiA,Tacos El Nopal,"Mexican, Fast Food, Breakfast & Brunch, Restaurants",3.0
_05kkfNQcAsj8eh-9wzI4w,Cheeburger Cheeburger Express,"Restaurants, Burgers, American (Traditional)",2.0
wWFvHY9YVWtyfCsDO8jQiQ,Quiznos,"Restaurants, Fast Food, Delis, Sandwiches",2.5
XWa7nXOddOYKxojywngk8w,Body Food Kitchen,"Restaurants, American (New), Food Delivery Services, Food, Health & Medical, American (Traditional), Nutritionists, Weight Loss Centers, Gluten-Free",5.0
nNV0E5Nve_dJ1uh_6nTK8w,Island bar and grill,"Yelp Events, Bars, Beer, Wine & Spirits, Food, Sports Bars, Beer Bar, American (Traditional), Nightlife, Lounges, Dive Bars, Restaurants, Local Flavor",4.0
0ydy2fdDg6kpGy1dbnHYsQ,Tequila Restaurante,"Hotels & Travel, Sports Bars, Cocktail Bars, Food, Restaurants, Nightlife, Lounges, Bars, Desserts, Mexican",3.5
CFGmRESf9QajghUrc__akg,Samurai Sam's,"Restaurants, Japanese",3.5
zTkMh_RUVZW-J3lh7-l09Q,Pasta Cucina,"Italian, Seafood, Steakhouses, Buffets, Mexican, Restaurants, American (Traditional)",3.5
LEzaRCdhDfO2eM75HZNnUQ,Blue Sea Sushi and Izakaya,"Sushi Bars, Restaurants, Ramen, Vegetarian, Vegan, Japanese",4.0
aYfHXWNjLNUVoQa5CMA2jg,The Juice Standard,"Food, Restaurants, Juice Bars & Smoothies",4.5
uPwZUj4Hj-fHz1TU0LJJmQ,Simpo Sandwich,"Restaurants, Sandwiches",4.0
c-NXKTJ0jrrusTPxJAUwvA,Red Robin Gourmet Burgers,"American (Traditional), Burgers, Restaurants",2.5
iH6heFdMwPXk9GIO6PwUvA,Beerhaus,"Breweries, Beer Bar, Bars, American (New), Food, Sports Bars, Restaurants, Nightlife",3.5
j7ooAJoKOgjT1_ARsFECZg,Kabob Empire,"Mediterranean, Restaurants",3.0
XZbuPXdyA0ZtTu3AzqtQhg,Mesa Grill,"Southern, American (New), Tex-Mex, Mexican, Restaurants, New Mexican Cuisine, American (Traditional)",4.0
e53Fsnz4uf6seDeU7Q328g,El Camaron Jarocho,"Seafood, Mexican, Restaurants",5.0
_hML_SleB40KkUrMHOZ_-Q,Rx Boiler Room,"American (Traditional), Cocktail Bars, Restaurants, Nightlife, American (New), Bars",4.0
W3h2jT0S-0986_B-ETFKmA,Del Taco,"Mexican, Restaurants",1.0
WLX-1Tb0BK9u3374SWxR0w,9 Thai kitchen,"Thai, Restaurants",4.5
AQKOuwrOCacAhd-jfFMABA,Carmine's Pizza Kitchen,"Restaurants, Italian",2.5
RIHydChuDTrfuuvr8TzH4g,Castle Coffee,"Cafes, Restaurants",2.0
YnrJNjZsLIhvldYHtkxKrA,Sushi Factory,"Restaurants, Buffets, Sushi Bars, Japanese",3.0
qFZ7ReYNpjHuvSxOqXqHMg,Sumo Sushi 2,"Sushi Bars, Restaurants",3.5
nhfvM5PU9GRx-mCWHrGpMg,Tipps Thai Buffet & Live Cooking Station,"Buffets, Restaurants, Thai",3.5
GxQGCl4hX6nbRdSYH9egEw,Meat Chix And Wieners,"Burgers, American (Traditional), Restaurants, Chicken Wings",3.5
KiTHWMK20GvgPvpHSzTHTg,Chipotle Mexican Grill,"Fast Food, Restaurants, Mexican",3.0
UGy0QULAPPRcOUJQSiRmGQ,Tropical Smoothie Cafe,"Breakfast & Brunch, Food, Juice Bars & Smoothies, Restaurants, Sandwiches",3.0
t6WY1IrohUecqNjd9bG42Q,Red Velvet Cafe,"Vegetarian, Cafes, Vegan, Restaurants",3.5
eRjcli4nDHRwhByViUz9Ow,Rosati's Pizza,"Italian, Restaurants, Pizza, Sandwiches",3.0
94EjzQ9cp7iVctFNe0SSsw,Wings Restaurant,"Chicken Wings, Restaurants",2.5
7PTQ-a8Fu4kxXccFvWWT-Q,Papa John's Pizza,"Restaurants, Pizza",2.0
CeqWpwHBoaxwRcv5btnv6g,Custom Built Pizza,"Restaurants, Gluten-Free, Pizza, Vegan",4.5
n_r2zY-SmI5kxaUODwi2Lg,Rounders,"Sports Bars, Bars, American (Traditional), Restaurants, Burgers, Nightlife",4.0
Adfso3cOhkAfv8YXC__aqg,Madison Avenue Bar & Grille,"Bars, Restaurants, Pizza, Nightlife, Sports Bars, Burgers",3.5
Pn8DcG2Uz6Ly8tO_EpI5tw,Subway,"Restaurants, Fast Food, Sandwiches",2.0
6e0Abng1LRexKI4LRJTX_A,Algobertos,"Restaurants, Mexican",4.0
n8XlV8E3BUBBF1gCe6mvEg,House of Vino,"Grocery, Delis, Beer, Wine & Spirits, Restaurants, Food",3.5
oEkOj9NXJFrjFn3NBB_jpA,Rhythm Kitchen,"Restaurants, Steakhouses, Cajun/Creole, Seafood, Southern",3.5
32FTAxYkehRO2lozvGszkQ,Subway,"Fast Food, Sandwiches, Restaurants",3.0
4aAf2nAr86lcDHzqWSaYuQ,Alexander's Pizza,"Pizza, Food, Restaurants",3.5
lomynsQfC1dALfxyh-x_iA,PKWY Tavern Tivoli,"Pubs, Bars, Restaurants, Nightlife, Sports Bars, American (New)",3.5
4I4OoW0tbaoG4I4D2spF3w,Del Taco,"Restaurants, Mexican",3.0
oYWixgv1kiPV1j02TYzaPA,Mix Zone Cafe,"Thai, Restaurants",3.0
-1vfRrlnNnNJ5boOVghMPA,Red Ginseng Narita Sushi & BBQ,"Restaurants, Korean, Sushi Bars",3.0
KUOa1acSFn6DkO9jp-sn6A,Famous Dave's Bar-B-Que,"Barbeque, Restaurants",3.5
deI84pfI76aKNBckQBPwhA,The Oyster Bar at Terzetto,"Seafood, Restaurants",4.0
nupAsas-_hc8225O_5APMQ,Harold's Chicken & Fish,"Restaurants, American (Traditional)",3.5
gSR9bmBa0HacSuMX5BIAxg,Marie Callender's Restaurant & Bakery,"Bakeries, Restaurants, American (New), Food, American (Traditional)",3.0
EcsUxHW1keLUl5w-3ZEbAw,Dickey's Barbecue Pit,"Restaurants, Barbeque, Southern, American (Traditional)",3.5
BjPph9SbmEfox2vip326PQ,Brooksy's Bar & Grill,"American (Traditional), Restaurants, Sports Bars, Event Planning & Services, Bars, Caterers, Nightlife",4.0
lPK3iqwVwFPOMswRrejwZQ,PT's,"Nightlife, Sports Bars, Restaurants, Pubs, American (New), Bars",2.5
xg6X-QhO5kTv9PtFqJp-OA,Cinnabon,"Food, Bakeries, Restaurants",4.5
b7aGMB5-BNRtpBn1PkFD6w,Wingzza Boca Park,"Pizza, Pasta Shops, Chicken Wings, Sandwiches, Restaurants, Food, Specialty Food",3.0
ZDoXr27YooSll6FTD36RkA,Fazoli's,"Italian, Restaurants, Pizza",3.0
AurgTYGyCItvvgFp9NQBag,Subway,"Sandwiches, Restaurants, Fast Food",2.5
gZ9xYxJpBi0Rovw4rTbl5Q,Almaza Hookah Cafe,"Restaurants, Middle Eastern",2.5
wShT0KXCW0ZAnNKdJr_1pg,Panda Express,"Fast Food, Restaurants, Chinese",3.5
YyxB3K1ORzc7ChMKgyxm9Q,Subway,"Fast Food, Restaurants, Sandwiches",3.0
UK2Onb024Azao0DrTHSvhg,Yanni's Greek Grill,"Food, Specialty Food, Restaurants, Ethnic Food, Greek",4.5
d-NDnFSfwUZ2wf4aDBic5Q,Cicis,"Chicken Wings, Restaurants, Food, Desserts, Pizza, American (Traditional)",3.0
qNRU64OOQjrhQMolOqhSmg,8ONO8 Musubi,"Hawaiian, Restaurants",3.0
Yiw2jUJzUdFmglHZgj4RaQ,808 Tapas,"Japanese, Sushi Bars, Restaurants, Asian Fusion",4.0
H_eO04NZAQIDcbtFQ4BUag,Bobo China,"Restaurants, Chinese, Fast Food",4.5
8-VY_11PIV6lPZThsVPhtw,The Tillerman,"Steakhouses, Restaurants, Seafood",3.0
xcL8PNpRygalnejv0bp1-w,Tacos El Compita 3,"Mexican, Restaurants",4.5
CO5ofU1HQIBf1KWvb5ysLQ,Shake Shack,"Fast Food, Restaurants, American (Traditional), Ice Cream & Frozen Yogurt, Burgers, Food",4.0
3TRgD3KLVis61eGvMZrykA,SK Seafood Restaurant 勝記,"Cantonese, Seafood, Restaurants, Chinese",4.0
Bh3duLU3aASnt2TZ97TJnQ,Chess House Cafe,"Coffee & Tea, Cafes, Restaurants, Food",4.5
_RxbfEugCvI93ByH2Bg_oA,Lilly's Thai & Vietnamese Restaurant,"Restaurants, Thai, Vietnamese",3.5
lVfZ2AaYRYHCFenUMQna8g,Super B Burrito,"Mexican, Restaurants",3.5
oGYXSVs0ympLy0ur8Qnp7g,Taqueria El Buen Pastor,"Mexican, Restaurants",3.0
dubu2kN3Y9EB4uYGFWa0MQ,Primrose,"Restaurants, Bars, Cafes, African, Nightlife, Sandwiches, American (New), Breakfast & Brunch, French",4.0
YnmtUJGqQIQL9tz1MRyfqA,Michael Mina Pub 1842,"Restaurants, Bars, Nightlife, Pubs, Irish, Gastropubs",3.5
Q4AWWdBWe_ojYX1a4ffXFQ,El Dorado Express,"Mexican, Tacos, Restaurants",4.0
9pAjLSoHs95m5D3nP3nY5Q,Subway,"Sandwiches, Fast Food, Restaurants",2.5
zN4f3aLeCuIhCTPRH0di-A,Salud Mexican Bistro and Tequileria,"Mexican, Restaurants, Nightlife, Bars",4.5
-WQhVJnBmyapFn0digQJwg,FruitLand Las Vegas,"Farmers Market, Fruits & Veggies, Food, Desserts, Grocery, Gluten-Free, Restaurants, Specialty Food, Health Markets",4.5
1Iz9OlIJi12jLWrQYoUsAA,Chianti Cafe,"Restaurants, Bars, Wine Bars, Italian, Nightlife",3.5
1kHr1RTkm_J-dfrq-HPBug,Viva El Taco,"Restaurants, Mexican",3.5
jOMtqF2XnRgOZ2eOVLoxGA,Soul Foo Young,"Soul Food, Restaurants, Specialty Food, Food, Chinese, Southern",4.5
Z4TFS7pnp1p2zExT-uq9AA,Wienerschnitzel,"Sandwiches, Hot Dogs, Fast Food, American (New), Restaurants",3.0
NoA6bD6W7z_Aztk_cOU5cg,The Cheesecake Factory,"American (Traditional), American (New), Desserts, Breakfast & Brunch, Restaurants, Food, Seafood",3.0
OzcvQqt_copeLRCT2OHrfA,Felipito's Mexican Food,"Restaurants, Mexican",3.5
jnMcI0BOAsPEKMd7EQmDAQ,Mango Tango Nightclub,"Bars, Restaurants, Dance Clubs, Nightlife, Cocktail Bars, Latin American",2.5
ItqPtxnayraXSlBS0EMOgg,MTO Café,"Breakfast & Brunch, Cafes, Food, Restaurants, Comfort Food",4.5
0AQnRQw34IQW9-1gJkYnMA,Diablo's Cantina,"Mexican, Nightlife, Restaurants, Bars",3.0
bizdJ-aiyYd2aBVa_f1RXA,Lobstah trap,"American (New), Restaurants",4.5
tIRn9YlrJ4Y5IyHzY72i9A,Subway,"Restaurants, Fast Food, Sandwiches",3.0
ZkJRO4nYlINnXpNlR-jN6A,The Green Regime,"Food, Salad, Juice Bars & Smoothies, Sandwiches, Restaurants",5.0
fOznQq_VXIE-51sGZmd7uQ,6500 Tavern,"Tapas Bars, Pizza, Restaurants, Salad",5.0
SDaO5XUo3NIavCCnnl1lDA,Original Pancake House,"Breakfast & Brunch, Restaurants",4.0
SMwXru_Ga-oFyNbA6YVuSQ,Health Binge,"Restaurants, Food, Juice Bars & Smoothies, Wraps, Vegetarian, Gluten-Free, Active Life, American (New), Vegan, Tacos, Mexican",3.5
AmJ0GFlYCAap-vGYxv-OJQ,Rocky's Bar and Grill,"Breakfast & Brunch, Nightlife, American (Traditional), Gastropubs, Restaurants, Bars",4.0
THOZYeKWKyW_-6U30E1b5w,Angelinas Pizza,"Pizza, Food Delivery Services, Restaurants, Food",2.5
1gHrOMPMmqXxGMMkPOyE0Q,Rising Sun Japanese Restaurant & Sushi Bar,"Sushi Bars, Japanese, Restaurants",3.0
rReN_exlBKL3XqYnck3ndA,Subway,"Sandwiches, Restaurants, Fast Food",2.5
KjjNv4YFzBFnsBh2ncH1Iw,China Tango Bistro,"Chinese, Restaurants",3.0
FooKqQJ3UnsIG2slFPuLRA,Canter's Delicatessen,"Restaurants, Delis, Sandwiches",3.5
4Hx-brYb86k4C1VSKPvj7g,Crazy Pita Rotisserie & Grill,"Mediterranean, Sandwiches, Salad, Restaurants, Bars, Nightlife, Fast Food",4.0
kGU2-r-615GNDzS-JZ6zHw,Hungry Howie's Pizza,"Pizza, Restaurants",3.5
2lUp2T09MltaVT5awHRElA,I. C. China Bistro,"Chinese, Restaurants",4.5
VFcx35QDd_kZgLT4UDV8xg,Roberto's Taco Shop,"Fast Food, Mexican, Restaurants",3.0
E-3LCDxXg8ojxDe4c7VZ1g,T.G.I. Friday's,"American (New), Restaurants, American (Traditional)",3.0
Wu8Ia0A5HkIlpu5ptfvcvg,Pt's Pub,"Sports Bars, Restaurants, Pubs, Nightlife, Bars, American (New), American (Traditional)",3.0
_tsHdyjoyzbuQ6qKWKpSlw,Eliseevsky Restaurant,"Restaurants, Russian",4.0
3rDzxvhe5CFzeWjvLj92pw,Brooklyn Billy's,"Sandwiches, Delis, Restaurants",4.0
Olp6N3_CZFlqGuqrrb15bw,Island Malaysian Cuisine 2,"Restaurants, Malaysian, Ethnic Food, Specialty Food, Soup, Food",3.5
jV-p3USnEP9WwOGDgzkYTA,Subway,"Fast Food, Restaurants, Sandwiches",3.5
8hZjiPzJIojA1k7_W4hELA,Taco San Francisco,"Food, Restaurants, Food Trucks, Mexican",5.0
EHDcxAlrrP4VPiZuQlrIrg,Cabo Mexican Restaurant,"Restaurants, Mexican",2.5
Lzg7YuoP1SDyg2S5lvBvhg,Good Fella Korean Bistro,"Korean, Restaurants, Nightlife, Asian Fusion, Bars",4.5
iL2-xJ4-eMsJk88PsbivbQ,Anthony & Mario's Broadway Pizzeria,"Italian, Pizza, Restaurants, Salad",4.0
T_vPBF3WRyHoNXrr86ZhkQ,Hibachi Grill & Supreme Buffet,"Chinese, Buffets, Restaurants, Sushi Bars",3.0
9UVkAmyodpaSBm49DBKFNw,Sweet Poké,"Sushi Bars, Food, Asian Fusion, Seafood, Hawaiian, Restaurants, Japanese, Poke",4.5
gK1raTRSGHdVhH9HtjQbGw,Hawaiian Frost LV,"Ice Cream & Frozen Yogurt, Food Stands, Restaurants, Food Trucks, Food",4.0
tg1Y3RZfUcK8_GHYhLLxgw,Rocket Man BBQ & Catering,"Barbeque, Street Vendors, Caterers, Food Stands, Restaurants, Event Planning & Services, Food, American (Traditional)",5.0
zuwba6QEBIDZT0tJZmNhdQ,Kobe Sushi Bar,"Tapas Bars, Sushi Bars, Japanese, Restaurants",3.5
2bSyNMam79SlwiHwQD6RGg,Subway,"Fast Food, Sandwiches, Restaurants",3.0
CvpXZRF-I7wfm19dW1jOXA,Mark Rich's New York Pizza & Pasta,"Pizza, Restaurants, Italian",3.5
0Hcks5q-DgJbDlmEWolx4A,Bonefish Grill,"Cocktail Bars, Restaurants, Bars, Soup, Nightlife, Seafood, American (New)",3.5
_2fjiOHfu-S7fS2n4wfySw,Jersey Mike's Subs,"Sandwiches, Restaurants, Delis, Fast Food",4.0
mlOFd0pHDcav5hcnbKJiXQ,Kuben,"Breakfast & Brunch, Asian Fusion, Japanese, Restaurants",4.5
2HxaDXZmAOH6LiuzGgNdPA,Farmer Boys,"Restaurants, Breakfast & Brunch, Mexican, Salad, Sandwiches, American (Traditional), Diners, Burgers",3.0
_sh6mIBWZis66mAjkjN8Qg,Rachel's Kitchen,"Restaurants, Food, Breakfast & Brunch, American (New), Sandwiches, Juice Bars & Smoothies, American (Traditional)",3.5
_I_N5HrVTXwJLuuuFoUjhA,Thai Wasabi,"Asian Fusion, Restaurants, Thai, Sushi Bars",3.5
qCZrKe8igS10txtGW3ZV1Q,Atlanta Bread Company,Restaurants,3.0
0JmCGyAqAK_yVEuZ0ts16w,Bilbo's Bar & Grill,"Nightlife, American (Traditional), Bars, Restaurants, American (New)",2.5
VMXl3Dm1Nwvgwo1PVYTXbg,Gold Spike,"Dance Clubs, Bars, Nightlife, Lounges, Cafes, Restaurants",4.0
uGcC3CKAolcwfOTMjjoexQ,Smashburger,"Burgers, Restaurants",3.5
ut3r-meTqKfkEZBzkdBE6w,Bowlology,"Gluten-Free, Food, Vegan, Poke, Restaurants, Juice Bars & Smoothies, Acai Bowls",4.0
WmLTIN4qzZ8SjpPxsPH27Q,Windy City Beefs N Dogs,"Restaurants, Hot Dogs",4.5
xn7cyl7DAwsgf31UJQ0uHA,Baby's Badass Burgers,"Burgers, Restaurants, Food Trucks, Food",4.0
2QbWs3zL31_pRN2xo3obwA,La Sirena,"Restaurants, Mexican",3.0
wZCdr3iLTE6aa9kiVxWJWQ,SLO-Boy,"American (New), Restaurants",4.5
UFcCwCkp9K5D8c03Pwi7sA,Sin City Sushi,"Sushi Bars, Restaurants, Japanese",3.5
BXkk_gg5y4ltheHqKCWMdg,Virgin V Cheese,"Restaurants, Farmers Market, Food, Vegan, Specialty Food, Cheese Shops, Organic Stores",4.5
YGBSiJQuQihb8bqa1vFcng,Little Caesars Pizza,"Restaurants, Pizza, Fast Food",2.0
M990h0-4g-wpJN-qlnqFAg,Diamond China Restaurant,"Restaurants, Chinese",3.0
QkC0u0KSf6yIi_Xn2ks2ZA,Chow Time,"Food Trucks, Barbeque, Food, Restaurants",3.0
a192hdM0_UVCYLwPJv1Qwg,Casa Don Juan  - Downtown,"Restaurants, Seafood, Mexican",4.0
Z6t15TXGlVh3-2ClZunCgg,Tacos El Potrero,"Food, Food Trucks, Mexican, Restaurants",4.0
RkOguMKU13hPglELb6t2Vg,Royal Indian Bistro,"Vegetarian, Soup, Restaurants, Vegan, Bars, Indian, Nightlife",3.5
EMrghF81px-wnNqEYqA0Kw,Panera Bread,"Food, Restaurants, American (New), Breakfast & Brunch, Bagels, Soup, Sandwiches, Salad",3.0
jgtEoeE2uoA27J_UvbE20g,Uncle Joe's Pizza,"Pizza, Restaurants",4.0
spCzs32TMQpRCJbJfArZng,IKEA - Cafe,"Restaurants, Cafeteria",3.5
WLblFINiPI18_o1OdDsnVg,Cafe Rio,"Mexican, Restaurants",3.0
2xCswTbQwG6CVka0U3XayQ,Pho Kitchen,"Vietnamese, Restaurants",3.5
zEaGcSVPDQipnRdEZp-F6g,Dom DeMarco's Pizzeria & Bar,"Bars, Nightlife, Italian, Wine Bars, Pizza, Restaurants",4.0
pN0PjAqqMI6uIk9x2e85Jw,Joy's Restaurant,"Buffets, Event Planning & Services, Party & Event Planning, Filipino, Restaurants, Fast Food",3.5
lmxA0dJM0XsPCIHPXhEQ-g,Sake Rok,"Bars, Sushi Bars, Nightlife, Restaurants, Asian Fusion, Japanese",4.0
XVjTeFc18ihrT06SU3rnUw,The Halal Guys,"Middle Eastern, Restaurants, Halal",4.0
zhB2gbdNbaFwo2nWEArtLA,Taco Bell,"Fast Food, Restaurants, Tex-Mex, Mexican",2.5
b_hWBsHyvcEORbyMclneZg,Bleu Gourmet,"Caterers, Restaurants, Event Planning & Services",4.0
anrLWKAKm3hFLcJpbhEDUg,IHOP,"Food, Breakfast & Brunch, Coffee & Tea, American (New), American (Traditional), Restaurants, Burgers",2.5
klddGAcNIpE_aB5sd1hNXw,Society Cafe Encore,"Restaurants, American (New), Italian",4.0
I5TnTKHzJuLA0YLZPGCNwQ,Teriyaki Boy Healthy Grill,"Asian Fusion, Restaurants, Japanese",3.5
1eyfFwXY0NCS7SMXmgl_Dw,Bertolini's Authentic Trattoria,"Italian, Restaurants",5.0
oC_DakWWVF2rgjA4dl1hTQ,Chicken and Grill,"Mexican, Fast Food, Restaurants",3.5
0_mJttUgHIzC-NO18gcgBA,La Mojarra Loca Grill,"Nightlife, Seafood, Bars, Mexican, Restaurants",4.0
v7ZFEEqJBg_r8NCwHRP_2A,Bistro Divino,"Restaurants, Pizza, Nightlife, Bars, Wine Bars",4.5
VvHehcPhB80njPRrvdBZmg,Brazil Brazil,"Brazilian, Restaurants",2.5
9zvglUorc3YOpN3SyJQKZw,Tropical Smoothie,"Juice Bars & Smoothies, Fast Food, Food, Restaurants",2.5
94dJrwA458khavCv5i7gKA,DiMartino's Italian Restaurant,"Restaurants, Italian",3.5
Cr066pnTj0ioEMZRTHgMOw,Flame Kabob,"Restaurants, Persian/Iranian, Halal, Mediterranean",3.5
FevycwulBfHEZt77dv2EyA,Carmine's,"Restaurants, Italian, Nightlife, Sports Bars, Bars",3.5
q3YnYPjLuBGRDi_59yTC5g,Sidestreet Pho and Grill,"American (Traditional), Vietnamese, Restaurants",4.5
Kb43diOoBV4l77bxpn2k3Q,McDonald's,"Restaurants, Fast Food, Coffee & Tea, Food, Burgers",1.5
AfL8Ds7ex73tfVbq3EFWKg,Baja Fresh,"Restaurants, Mexican",4.5
VP10-f6y0I94fUh1xY2Ruw,Tropical Smoothie Cafe,"Restaurants, Juice Bars & Smoothies, Food",2.0
-pG5srxtnRkd1bdIYn78xA,Carlitos Cuban Food,"Cafeteria, Cuban, Restaurants",4.5
KOPittXGiS_CpoAYdPpqGQ,Pearl,"Nightlife, Restaurants, Bars, Chinese",3.5
gJm6XxUQ7uHlrh8Y8fRiuw,Kabob Korner,"Indian, Pakistani, Restaurants, Greek, Mediterranean, Halal",4.0
d6L5G9cBBYPcrBtYlCLFtg,Lily's Persian & Mediterranean Cuisine,"Greek, Middle Eastern, Restaurants, Mediterranean",2.0
iyoym9B8gU_YPXSb3m31LA,Fusia,"Sushi Bars, Restaurants, Asian Fusion, Chinese",3.5
mgc8BmE6Tdt4MVOy6siZoA,Food Court at Fashion Show Mall,"Food, Restaurants, Food Court",2.5
XrR41SdmAlPJ__02noDrEQ,Chili's,"American (Traditional), Restaurants, Fast Food, Tex-Mex, Bars, Nightlife",2.5
wNI7ys7fe58Xn1TnM9mFyQ,Burger King,"Restaurants, Fast Food, Burgers",1.5
gvSn76jIWco_sDxp6090og,Soulfish Poké,"Poke, Seafood, Restaurants, Food, Sushi Bars, Noodles",2.5
8FUzCm4Q13MJMX7N6ftmQw,China Hot Wok,"Ethnic Food, Food, Restaurants, Chinese, Seafood, Noodles, Specialty Food",4.0
S7jW3urXh4dal_OgycrxVQ,Vegas Pink Hummer Limo,"Transportation, Limos, Restaurants, Nightlife, Bars, Hotels & Travel, Cocktail Bars",4.5
M51gw2cz_vXarNBLbKkOxQ,The Cracked Egg,"Restaurants, Breakfast & Brunch",4.0
ixGcDkuUrkAlRuqf42nbEA,Port of Subs,"Delis, Restaurants, Sandwiches",2.5
4Pb7SlTK89uSdqOwMNM35A,Tequila Taqueria,"Restaurants, Burgers, Beer Bar, Nightlife, Bars, Mexican, Tex-Mex, Cocktail Bars",3.0
TKZ-6ejNjM_PdKdM4n5bDw,Pt's Pub,"Pubs, Sports Bars, Restaurants, American (Traditional), American (New), Nightlife, Bars",2.5
PSRZaGGxXmOmabL2si8pKw,Carrabba's Italian Grill,"Seafood, Restaurants, Italian",3.5
mUk-0jToBuzk4KaDXp-uew,Taza Indian Kitchen,"Restaurants, Pakistani, Indian",3.0
xwoM2Zc38DFKv3-8dCU8Pw,Manhattan Pizza IV,"Restaurants, Pizza",3.0
tAdgAmRZnAOvCipAr2trqQ,Burger King,"Fast Food, Burgers, Restaurants",2.5
u_yEzg8t42Yd8qT2yV7OrA,Little Caesars Pizza,"Pizza, Fast Food, Restaurants",2.5
umlqVAh7P7BcNu--BFq5ow,McDonald's,"Burgers, Fast Food, Food, Restaurants",3.0
pORB098NY_sSKkOQTMQuTQ,Teriyaki Time,"Japanese, Restaurants, Korean",3.5
lHbFwqgVSaI8ahKL2Ua5dw,Pho 777,"Vietnamese, Restaurants",3.5
oI11Y5AZscmmn12Yv3PinQ,Subway,"Sandwiches, Salad, Fast Food, Restaurants",3.0
tzWel0UC8ItdmPAY4zi6wA,Popeyes Louisiana Kitchen,"Chicken Wings, Fast Food, American (Traditional), Restaurants",1.5
odQGs2Rv0nC0fHh4Gfp2iA,Ramen Noodle,"Ramen, Japanese, Noodles, Restaurants, Sushi Bars",4.5
-CQokjildrY7UZezXCdEBw,Toddy Shop,"Bars, Bar Crawl, American (Traditional), Nightlife, Asian Fusion, Dive Bars, Indian, Restaurants",5.0
w3oV0d-i7KHJqvS4hKxk5A,Taste A Chi-town Eatery,"Pizza, Restaurants",3.5
HzGRl7ERUjPpBA_rOT3E-w,L & L Hawaiian Barbecue,"Restaurants, Barbeque, Hawaiian",3.0
DVJkxZkLKS76Khb2y6XA6A,ProteinHouse,"Burgers, American (New), Specialty Food, Juice Bars & Smoothies, Health Markets, Salad, Restaurants, Food, American (Traditional)",4.0
-zbJp3NGEhvmNOiFziN8Lg,Lopez Restaurant,"Mexican, Food, Restaurants",4.5
9U4Tqt5SkZKQ6eeH6IPSxQ,Ohjah Japanese Steakhouse,"Restaurants, Japanese, Sushi Bars, Steakhouses",4.5
V58EMoVyTThEaTdOu-xdDA,Made In Argentina,"Argentine, Restaurants, Latin American",4.5
